audio_path,grammar,vocabulary,pronunciation,fluency,content,final,absolute_path,exists,subfolder,text
audio/HUST6923LKZ9166/HUST0609230527-1.ogg,1.0,1.0,1.0,1.0,1.0,1.0,/mnt/son_usb/DATA_Vocal/CD13_6/audio/HUST6923LKZ9166/HUST0609230527-1.mp3,True,CD13_6, Thank you. Thank you. Thank you. Thank you. Thank you. Thank you.
audio/HUST24223PUF8166/HUST2402230159-3.ogg,4.0,4.0,4.0,4.0,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD7_2/audio/HUST24223PUF8166/HUST2402230159-3.mp3,True,CD7_2," I would like this topic freebook fully admit of entertainment I put on each user negative in full success I have the number of freebooks users changed in the last 10 years I can't see how Yes, your number has changed because freebook user changed must I have the number of freebooks users changed in the last 10 years In the last few years, do you think the number of freebooks users changed will increase in the future? Yes, I think everybody has freebook will future I think there is an uniterated way to learn because freebook has some relaxed and reduced stress Because freebook helps everybody to feel safe A sound of information Freebook will be best in the future Because freebook helps people to learn more in the world Freebook will be best in the future"
audio/HUST31023LZFS167/HUST0310230050-1.ogg,2.0,2.0,2.0,2.0,2.0,2.0,/mnt/son_usb/DATA_Vocal/CD15_1/audio/HUST31023LZFS167/HUST0310230050-1.mp3,True,CD15_1,"bay What was your focus? .. Hi! I barked like beautiful people .. Family. Three times I.... play football and... I am not, Yeah. Um. Um. Um. Um. I have a game. Us. You."
audio/HUST4523GN8K177/HUST0405230183-3.ogg,4.0,4.0,4.0,3.0,3.0,3.5,/mnt/son_usb/DATA_Vocal/CD9_3/audio/HUST4523GN8K177/HUST0405230183-3.mp3,True,CD9_3," smoking is so bad but people always smoke i change people smoke because they have a terrible day but it smoke everywhere, it have many problems such as hair waste or a bad image to human many people can learn some and see or environmental pollution smoke everyday will make their life decrease i change the government should ban smoking in public place such as school, hospital, car, zoo, cars many people can put in here every day we have problems of smoking the negative impacts of smoking are beautiful image to children"
audio/HUST1411223Y1C167/HUST1411220078-2.ogg,5.0,6.0,5.0,5.0,5.0,5.0,/mnt/son_usb/DATA_Vocal/CD3/audio/HUST1411223Y1C167/HUST1411220078-2.mp3,True,CD3," This situation really presents me with an embarrassment of reach. However, I believe that the Internet is the cream of the crop for the following season. First, in the Internet, I can see a lot of true examples. For example, I can see in the country, in the country, in some newspaper, and the news is updated very quickly. Second, in the Internet, I have to appreciate a lot of people. I can see the options, the things about the economy, about the trends in the economy. I can see daily, I can update every house, I can update every hour. And in the Internet, I can see a lot of news. For example, I can see a new economy and I want to know how to increase or decrease. I can choose to understand the reason for increasing or decreasing. And in the Internet, I can learn from experts in the world. And I can learn knowledge from experts in the world. And all things considered, I think the Internet is the peak of the leader in its benefits. Thank you. Thank you."
audio/HUST281123Q63S167/HUST2811230043-3.ogg,5.0,5.0,4.0,4.0,4.0,4.5,/mnt/son_usb/DATA_Vocal/CD17_1/audio/HUST281123Q63S167/HUST2811230043-3.mp3,True,CD17_1," My opinion about riding by it helps for some event for the healthy. On the one hand, riding by helps people more healthy, even helps the environment know. No wet air quality, no air health threat, and even riding by helps people be less strong. I think people meet the people who believe in riding by On the one hand, riding by helps some deliverance, compared with a mean chance support, we can have accident in the round because it don't help the line to see the round. Because riding by don't help the line, it means some new same by figure. In conclusion, I think people should take part in a group riding by or group riding by In the other hand, riding by is my life. I think people should take part in a group riding by or group riding by."
audio/HUST4523GN8K177/HUST0405230179-3.ogg,4.0,4.0,4.0,4.0,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD9_3/audio/HUST4523GN8K177/HUST0405230179-3.mp3,True,CD9_3," Museum has become an integral part of the research in recent wars, including Vietnam. The great company of the argument has been in favour. However, the openings are complete with the release of the museum. Some people believe that students are echos to go to the museum to learn about the past. Firstly, museums are restless. Secondly, if it proves a rich source of information, more people will be able to share knowledge with others. The museum has become popular in the future. I think young people will be able to go to the museum to learn about the past. I think going to museums will be more popular in the future because the museum has knowledge with others and provide a result in information. There are other ways to encourage young people to learn about the past. There is no experience or information."
audio/HUST6923MMJ3167/HUST0609230239-2.ogg,4.0,4.0,4.5,4.5,4.5,4.5,/mnt/son_usb/DATA_Vocal/CD13_3/audio/HUST6923MMJ3167/HUST0609230239-2.mp3,True,CD13_3," situation there are three choice of place is homestay, hotel and sail castle flat I think the best choice is a homestay because the school of hostel is the ship is good for economic for our economic we will have a lot of money for doing for following many things in Nana we can go to Vanu Hill and play game yeah about the the option hotel I think it is to expenses it is not cheap because of the hotel usually in central city so we have we spend many as well we don't spend much money to go famous so I believe we don't want to spend much money to stay hotel so three options got the flat it is luxury I think it is a tour it is I think it is good not to take it back for us because it is too expensive but the way we want to go to the Nana with many friends there are so I think the sales castle is not good for us so I think the best choice is a homestay"
audio/HUST6923VNQJ177/HUST0609230500-1.ogg,5.0,5.0,4.0,4.0,4.0,4.5,/mnt/son_usb/DATA_Vocal/CD13_5/audio/HUST6923VNQJ177/HUST0609230500-1.mp3,True,CD13_5," Hello, I am going to talk about friends. I often meet my friends at the weekend. I and my friends often play together in my free time. I think it is easy for me to make friends with others. Because I am very friendly and I want to make friends with people. I am going to talk about lifestyle. I have three main rates. I listen to music, I watch movies and I play football with my friends. I listen to music and I listen to music. I listen to music and I listen to music. I listen to music and I listen to music. I listen to music and I listen to music."
audio/HUST6723H9GJ166/HUST0607230008-2.ogg,6.0,6.0,6.0,6.0,6.0,6.0,/mnt/son_usb/DATA_Vocal/CD11_1/audio/HUST6723H9GJ166/HUST0607230008-2.mp3,True,CD11_1," My friend is going on holiday in Xinjiang and offered to buy me something they are treating to from souvenir crops like rice, seafood and local foods. What I think is best for me is very like local foods in Xinjiang. So I think local foods is my best choice because I and my family is very like I realized local foods in Xinjiang. I never go and never has been here so I think I want to try some foods in Xinjiang. So many crops or seafood. I think it's not good for me because I and my family don't like seafood and I think souvenir crops and rice seafood in Xinjiang is very expensive. So local foods is my best choice. It's very cheap and very fast. I think it is good for me. I think it's good for me. I think it's good for me."
audio/HUST6923DUP4167/HUST0609230342-1.ogg,5.0,5.0,5.0,4.5,4.5,5.0,/mnt/son_usb/DATA_Vocal/CD13_4/audio/HUST6923DUP4167/HUST0609230342-1.mp3,True,CD13_4, Oh I am studying University so many subjects in university very as era is literature must lead physical geography and geography and physics I think the physical is popular in my country because it is very popular so the math and the physical is popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because it is very popular in my country because my classmates are very serious. They always get a stereo They usually learn me when I don't know the lecture. I think I use time because I...
audio/HUST31023HP2D167/HUST0310230150-1.ogg,3.0,3.0,3.0,2.0,2.0,2.5,/mnt/son_usb/DATA_Vocal/CD15_2/audio/HUST31023HP2D167/HUST0310230150-1.mp3,True,CD15_2," I am going to talk about Chenpox station. First of all, what is your favorite mean of Chenpox? Why my favorite mean of Chenpox? is you I am talk about book First of all, what is your favorite book? Why? My favorite book is economic book because I See my favorite hobby and It I Like reading Economic book Second of all, what do you prefer reading book or watching film based on that book? Why I prefer reading book because it help me relax and Help me comfortable and learn more many things Third of all, what are the most popular kind of book? among people job as nobody The most popular kind of book among people my Know what I is Is You digital Marketing book I am talk about Chenpox station The most popular mean of Chenpox in my head is first Comment us fixed problem in my ace You"
audio/HUST281123C16D167/HUST2811230162-2.ogg,7.0,7.0,7.0,6.5,7.0,7.0,/mnt/son_usb/DATA_Vocal/CD17_2/audio/HUST281123C16D167/HUST2811230162-2.mp3,True,CD17_2," Currently, I am considering the past destination for my foreigner friend to go into business. Among three options suggested Hanoi, Ho Chi Minh City, Ho Hui. In my perspective, I will opt to Hanoi since several reasons. First, Hanoi is the capital of Vietnam and is also a traditional city. It is the most famous place in Hanoi such as the Sohu Lake or the Western Lake. We can walk around the square and talk together. In addition, Hanoi has many entertainment facilities such as shopping malls, or a supermarket for them to discover. Another reason why I choose Hanoi is because it is my hometown. I know Hanoi very well and I am very confident to go with my foreigner friend to discover the city. Next time, I will explain the reason why I am not choose Hanoi. I have visited Hanoi one time before but I think the place is too small. I come here when it is rainy season so I can't go to discover the famous place in there. I don't want to choose Ho Chi Minh City because I think the traffic in Ho Chi Minh City is a very depressing problem. I definitely go for Hanoi because many reasons I mention Ho Chi Minh City and I hope my foreigner friend will love it."
audio/HUST2811234Q4J177/HUST2811230288-2.ogg,7.0,7.0,7.0,8.0,8.0,7.5,/mnt/son_usb/DATA_Vocal/CD17_3/audio/HUST2811234Q4J177/HUST2811230288-2.mp3,True,CD17_3," In my opinion, I would suggest a backpack trip because with a backpack trip, you can freely explore by yourself. It does not depend on anyone. For example, a guide tour can be restricted to a whole group of tourists. You will have to follow the guide so that you don't have your own decisions. Also, the road trip is really dependent on vehicle and transportation. Secondly, a backpack trip does not cost too much. Basically, frequently, a guide tour and road trip is expensive. Some guide tours have a lot of scams. They just guide you to their own shop and force you to buy their product. The benefits of a backpack trip is that you can manage your finance easier. One more thing about a backpack trip is that you can bond more with the local. You can really enjoy the local function. You will know better about your area, not like a guide tour, which forces you to be in a group and usually stay at a hotel and resort. You will not know about your surroundings. The road trip is short term."
audio/HUST281123Q63S167/HUST2811230055-1.ogg,4.5,4.5,5.0,4.5,4.5,4.5,/mnt/son_usb/DATA_Vocal/CD17_1/audio/HUST281123Q63S167/HUST2811230055-1.mp3,True,CD17_1, My Finnish singer is Haegun. He has many shows and I've been listening to that singer since I feel comfortable in the last month and I went to Dalek with my friends and we watched a live performance together. It's a great performance and we have many vids and we did many things together in this performance. I often go shopping and in my leisure time I go shopping with my family or my friends. I prefer shopping with other people because I think shopping alone is boring. But shopping with my friends or my family is interesting. We have bought everything together and we share something that we like. I spend too much time when shopping because I feel comfortable and realize I can buy everything I want.
audio/HUST6923SVUI177/HUST0609230728-3.ogg,2.5,2.5,2.5,3.0,3.0,2.5,/mnt/son_usb/DATA_Vocal/CD13_7/audio/HUST6923SVUI177/HUST0609230728-3.mp3,True,CD13_7," Some people believe us. There are some faith. First of all, to coincide when chosen adsorbs. Firstly, first of all, to coincide when chosen adsorbs side area. Secondly, first of all, to coincide when chosen adsorbs traffic station. Now, I will answer questions for follow-up questions. Question 1. Do you think the jealous relationship which covers my efforts can dissolve before my adverb? Yes, I do. Question 2. What are the real Sanghuaizong people nowadays which shop so often? How do you think implies can't match the worker's commitment to the comedy? Yes, I do."
audio/HUST6923MMJ3167/HUST0609230238-2.ogg,5.0,5.0,5.0,5.0,5.0,5.0,/mnt/son_usb/DATA_Vocal/CD13_3/audio/HUST6923MMJ3167/HUST0609230238-2.mp3,True,CD13_3," In my opinion, plan is a bad choice, a little bit of my choice because a plan is cheap, my friend can have enough money to buy it. Secondly, the plan is beautiful and my friend's mother is a fan of plan. Secondly, my friend's mother can take care of it every day and she will think about my friend when they take care of it. That's my plan."
audio/HUST2811234Q4J167/HUST2811230250-3.ogg,4.0,4.0,4.0,3.5,3.5,4.0,/mnt/son_usb/DATA_Vocal/CD17_3/audio/HUST2811234Q4J167/HUST2811230250-3.mp3,True,CD17_3," visit for foreign country have a 3-2 has good memory increase now like and make friend however principles only The firstly have a good memory because visiting a foreign country I have a socket, a rival farmer and looking son I can help me improve my phone energy We can sleep or go to play I can play soccer, swimming in driver For me, I want to go home because it is in the country I can meet family, father, mother and stuff I feel happy and full energy or reduce stress Secondly, my friend, visiting a foreign country We can help my friend We are meeting many people, friendly and beautiful"
audio/HUST1411223Y1C167/HUST1411220055-3.ogg,4.0,4.0,4.5,4.5,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD3/audio/HUST1411223Y1C167/HUST1411220055-3.mp3,True,CD3," Some people believe us as the internet has a negative effect on people's lives. Firstly, the internet is unrealized. Secondly, the internet is less face-to-face communication because every day they have an internet, no communication. Thirdly, the internet is less privacy. Finally, the internet is less social interaction because they are watch TV, watch telephone and no internet social interaction. To sum up, the internet has a negative effect on people's lives. Thirdly, the internet has a negative effect on people's lives. Fourthly, the internet has a negative effect on people's lives. Now I answer to follow the question. My activity often do on the internet. Facebook, YouTube, Zone group and forum to share information and share ID. Then, that was a difficult question. I think I cannot answer the question. Thank you. Goodbye. Thank you. Thank you."
audio/HUST6923V6BY167/HUST0609230026-3.ogg,3.0,3.5,4.0,3.0,3.0,3.5,/mnt/son_usb/DATA_Vocal/CD13_1/audio/HUST6923V6BY167/HUST0609230026-3.mp3,True,CD13_1, So it's a very interesting game. It's fun and interesting in the classroom. It's fun and interesting in the classroom. It's fun and interesting in the classroom. It's fun and interesting in the classroom. It's fun and interesting in the classroom. It's fun and interesting in the classroom. It's fun and interesting in the classroom. It's fun and interesting in the classroom. It's fun and interesting in the classroom.
audio/HUST6923VNQJ167/HUST0609230477-1.ogg,4.5,4.5,4.0,4.0,4.5,4.5,/mnt/son_usb/DATA_Vocal/CD13_5/audio/HUST6923VNQJ167/HUST0609230477-1.mp3,True,CD13_5, I am going to talk about the food restaurant I have been to a fast food restaurant My favorite fast food is cumin No healthy because it's more oily I am going to talk about sleeping habits I sleep in a 6 hour body I sleep in a 5 hour body It's very important because it helps me to relax I should sleep in a 6 hour body
audio/HUST24223GHH9167/HUST2402230086-2.ogg,5.0,6.0,5.0,4.0,5.0,5.0,/mnt/son_usb/DATA_Vocal/CD7_1/audio/HUST24223GHH9167/HUST2402230086-2.mp3,True,CD7_1," In 3 place, I think the first choice is Seaside Resource. It's a bad choice because I like the beach and I want to relax on my holiday. So, my family have elder and younger. I want them very comfortable. They want to see the beach and walk in the lake. I like the banks, a hostel and a black shine hotel. It's a good choice. But I think in the next time, I can go and relax at the next shine hotel and hostel. In the resource, the service is very good. They have, the service is the best. I like the beach more than a black shine hotel and a hostel. It's a good choice. It's a good choice. 4-5 star for my family."
audio/HUST1112234HE8167/HUST1112230303-1.ogg,4.5,4.0,4.0,4.0,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD14_4/audio/HUST1112234HE8167/HUST1112230303-1.mp3,True,CD14_4," Yes, good afternoon teacher. I am going to talk about party number one. I am yet I do become because my friend my friend party number two The party I like most is my birthday because the birthday is happy and interesting. I am going to party with a group of friends because it is relaxing and happy. The party I play with my friend. Yet I do because that holiday is a traditional festival in Vietnam. On that holiday I often visit family and visit the Ha Long Bayes and visit my brother. I am lucky money. I was a children with lucky money."
audio/HUST24223PUF8167/HUST2402230181-2.ogg,4.0,4.0,4.0,4.0,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD7_2/audio/HUST24223PUF8167/HUST2402230181-2.mp3,True,CD7_2, I think option is best choice among three options to the winner I think I try having a talk with you I want my sister to come If my sister don't change I will talk with her to talk with my sister It's matchv people in the people we were people who were people you will not believe believe with her and my my she's my she's so we will not like impact
audio/HUST6723KTLX177/HUST0607230183-2.ogg,4.0,3.5,4.0,4.0,3.5,4.0,/mnt/son_usb/DATA_Vocal/CD11_2/audio/HUST6723KTLX177/HUST0607230183-2.mp3,True,CD11_2," My situation is there are being a vegetarian running 3km in the morning and going to the gym in my opinion being a vegetarian in my opinion going to the gym is the bad option because the following reason. Firstly, going to the gym is good and suitable besides it is convenient and useful. There are several reasons why I don't choose other option. I don't think being a vegetarian is a good choice. It is not useful. Moreover, it is inconvenient. Although running 3km in the morning is a good option because it is uncomfortable. To sum up, if you were in that situation, I would choose going to the gym the above reason. I would choose going to the gym the above reason."
audio/HUST31023LZFS177/HUST0310230070-1.ogg,6.0,6.0,6.0,5.0,5.0,5.5,/mnt/son_usb/DATA_Vocal/CD15_1/audio/HUST31023LZFS177/HUST0310230070-1.mp3,True,CD15_1," Hello, today I will talk about my study and my leisure time. My major at university is I learned from Hanoi University of Science and Technology. The most challenging in my study, I learned about Computer Science and AI systems. The most challenging is about uncertainty in AI systems. I researched about AI and Machine Learning specific. I learned about Ambiage specific. I learned about Computer Vision and my thesis is about uncertainty in Common Object Segmentation. I hope I will get a scholarship and now I apply to PhD in Canada. Ok, next I will talk about leisure time. I have a mark free time at the moment. After school, I often listen to music and I like surfing Facebook and Reading Book. I like to spend time with friends. I play pizza and I play badminton and be with my friends in my free time at the weekend."
audio/HUST241022SCRI166/HUST2410220023-1.ogg,4.0,4.0,5.0,5.0,5.0,4.5,/mnt/son_usb/DATA_Vocal/CD2/audio/HUST241022SCRI166/HUST2410220023-1.mp3,True,CD2," Next talk about eye cream. First of all, do not add eye cream. Yes, I add eye cream because it's very desiccated. Second of all, what is your favorite kind of eye cream? My favorite kind of eye cream is Zhangjian cream because it is very good and wonderful. Third of all, is eye cream good for your health? Yes, eye cream is good for my health because it makes me feel comfortable. Next talk about coffee shop. First of all, do you often go to coffee shop? Yes, I often go to coffee shop, a wheat coffee shop to bring cup of coffee. Second of all, do you prefer going there alone or with friends? I prefer going to coffee shop with my friends because we usually sell our shops in here. Third of all, what do you often do there? Yes, I often do there because myself, regarding to people in need, so I like to meet my customers in coffee shop. I think coffee shop is good place for myself. Thank you."
audio/HUST31023HP2D167/HUST0310230144-2.ogg,6.5,7.0,6.0,7.0,7.0,6.5,/mnt/son_usb/DATA_Vocal/CD15_2/audio/HUST31023HP2D167/HUST0310230144-2.mp3,True,CD15_2," Put the page a little bit under... Thank you. I am going to talk about the situation, choosing from the three available options. I believe that a school bag is optimal because of following reason. In the first bed, I think it's a useful gift for my nephew because he need to go to school every day. So he can use it every day. Furthermore, it is beneficial and suitable for my back guests because I don't have a lot of money. So I only buy a school bag for my nephew. Therefore, there are reasons why I agree with this solution. As for the other option, I have some reservations. I am not in favor of a robot because it is very expensive and it is a waste of money. Furthermore, my nephew have a lot of toys. So I think a robot is not suitable for him. Similarly, also, English comic books are interesting, but I do not support this option because it's like convenient and suitable. For example, my nephew, but now my nephew doesn't read a comic book. And if he want to read, he need to have for their parents. To sum up taking into consideration own factor, I could go for a school bag because I heard it appear to be the most appropriate choice."
audio/HUST6923VNQJ177/HUST0609230509-2.ogg,5.0,5.0,4.0,4.0,4.0,4.5,/mnt/son_usb/DATA_Vocal/CD13_5/audio/HUST6923VNQJ177/HUST0609230509-2.mp3,True,CD13_5," My motivation is that George entering primary school, which school would like George to study in among three options. There are three options that I am considering is second, a school with main focus and personally development. A school with main focus on academic development and a school with a select small field from point of view. The best choice is a school with main focus on academic development for some following reason. Finally, choosing to go to school is very important with study and subject to literature, physics, chemistry. Therefore, a school with main focus on academic development. Secondly, choosing to have a prize in development is not perfect. Therefore, a school with main focus on academic development to improve prize of chosen development is very perfect. In context, there are several reasons. I don't choose all the options. A school with main focus on personal development and a school with a select small field. Finally, a school with main focus on personal development will be a chosen, not perfect, complete. A school with main focus on research, math, physics and secondly a school with a select small field is very select. A school with main focus on research, math, physics and finally a school with main focus on engineering."
audio/HUST24223GHH9177/HUST2402230007-3.ogg,5.0,5.0,5.0,4.0,4.5,4.5,/mnt/son_usb/DATA_Vocal/CD7_1/audio/HUST24223GHH9177/HUST2402230007-3.mp3,True,CD7_1," Living on campus is beneficial to college students. Firstly, it's for the women. We can do everything with our child. We can do everything with our children. We can do everything with our children. We can do everything with our children. We can do everything with our children. We have some disadvantage of living on campus. When the bad weather is simple, it's rain. We can't live on campus. We can't live on campus. We can't live on campus. We can't live on campus. We can't live on campus. Living on campus has saved my life. Living on campus is very convenient."
audio/HUST6923MMJ3167/HUST0609230269-1.ogg,3.0,3.0,3.0,2.0,2.0,2.5,/mnt/son_usb/DATA_Vocal/CD13_3/audio/HUST6923MMJ3167/HUST0609230269-1.mp3,True,CD13_3, hello I would but I Oh you cow ass low my favorite you I have a chain you my twoesque Wow it had I understand our country and I find it interesting bend and turn extends Is the fucking very important King of Light this is very important because like to allow after hard working day I have a toaster my book I feel very bad
audio/HUST4423NA1U177/HUST0404230013-3.ogg,5.0,5.0,5.0,5.0,4.0,5.0,/mnt/son_usb/DATA_Vocal/CD8_1/audio/HUST4423NA1U177/HUST0404230013-3.mp3,True,CD8_1," A healthy diet is thought to be modernized in terms of longevity. Quality is better than quantity. A healthy diet is a key to longevity. So we should be able to stay healthy. First, we have to choose who has the healthy side. It's really important. The first is most important. Because you want not only to show who can eat you. We have to have a healthy diet. And we have to be free from that. We have to have healthy diet. We have to have healthy diet. So we should be able to stay healthy. And we have to go with your own food. And now price. Price is 4. We have to have healthy diet. And we have to have healthy diet. And now price is 5. And now price is 5. And now price is 5. So, the diet is important in modern life. For young and old people. We have to be able to have healthy diet. We have to have healthy diet. We have to have healthy diet."
audio/HUST1411223Y1C166/HUST1411220002-2.ogg,8.5,9.0,9.0,9.0,9.0,9.0,/mnt/son_usb/DATA_Vocal/CD3/audio/HUST1411223Y1C166/HUST1411220002-2.mp3,True,CD3, so the reason I would actually choose a book because as for me a book is a very nice item to increase your knowledge as well as to have different perspective on life so yeah a book especially for someone who is doing military service they might have a lot of time alone when they don't have a duty or when they're in their free time then reading a book other than using electrical devices would be a much greater way to entertain themselves and to have a quiet and peaceful time. I think like many people would say that nowadays book are not that important and you can just read anything on the phone or on the internet but I think that is so not true because a book really gives you a different experience from an electrical devices. I really do enjoy the sensation of touching the paper of a book and then you can take notes whenever you feel like the information is helpful or you think that the message really resonates with you. My brother who used to do the military service when he was younger said that he spent most of his time most of his free time reading books and that and he never regretted that decision because it has given him a lot of time to to consider life in different perspectives as well as to learn different knowledge. One of his favorite book I cannot recall the name of the book at the moment but it was a book about the Nazis and how people were suffering in camps that were built up by the Nazis and he said that it was an absolutely life-changing experience. So that is one prime example of why a book is a very special and suitable gift for someone who is doing military service. You know like regardless of their position like even if they are just the first rank soldier or anything else the book would always be helpful like why would you not like knowledge right so yeah definitely a book
audio/HUST311023JNFX166/HUST3110230019-1.ogg,4.0,4.0,5.0,5.0,5.0,4.5,/mnt/son_usb/DATA_Vocal/CD16_1/audio/HUST311023JNFX166/HUST3110230019-1.mp3,True,CD16_1," The first question, what I like to live in a flat or a house? I like this house because it's a, I feel so comfortable in a house and I live in my family. The second question, what are the advantages and disadvantages of living in a house? The first advantage, I like this house, I can live with family and I feel comfortable and when I visit my house, there are these guarantees of living in my house. I don't study as a socialist. The second question, the first question, can I describe my dream house? My dream house is long and refrost and nearly mixed. Let's talk about holiday celebrations. The first question, what is my favorite holiday celebration? My favorite holiday celebration is the summer. The second question, what do I prefer going on holiday overseas or in the countries? Why I prefer going to holiday overseas because it makes me comfortable and relaxed. And it's the third question, what are the advantages and disadvantages of having a holiday overseas? The first advantage, holiday overseas, it makes me happy and exciting. I learned to go overseas when I go to the different countries."
audio/HUST30523GBJG167/HUST3005230116-1.ogg,3.5,3.5,3.5,3.5,3.0,3.5,/mnt/son_usb/DATA_Vocal/CD10_2/audio/HUST30523GBJG167/HUST3005230116-1.mp3,True,CD10_2, Let's talk about holiday. The first question. What are kind favorite activities using holiday in my country? What are your favorite activities using holiday in your country? I can teach kids in my country to stay outdoors during holiday because they play outdoors. Kids during your country often go to holiday is the best because it makes you feel relaxed and comfortable. Let's talk about sleeping routine. I often stay at night.
audio/HUST44237SIU167/HUST0404230271-3.ogg,5.0,5.0,5.0,5.0,5.0,5.0,/mnt/son_usb/DATA_Vocal/CD8_3/audio/HUST44237SIU167/HUST0404230271-3.mp3,True,CD8_3," My topic is gender to be be Resistance more independently. Let's have a tin roll of tetra wear of the encounter to live more independently for the that a teenager will be able to live independently. Firstly, living independently is about self-confidence. Secondly, living independently is a bit more inclusive. Finally, living independently is a bit more expensive. To sum up, teenagers will be able to live independently. Now I will ask the follow-up. One, how have the white people, their children, changed in the past ten years? The way parents have changed in the past ten years is that they have all their hair and all their body color, generally, teenagers in these countries have more opportunities to live independently in the future. yes, dinner will be because dinner will be your opportunity with some parents and some countryside. What are the role of the parents in helping their children live more independently? What are the role of the parents in helping their children live more independently? What are the role of the parents in helping their children live more independently? What are the role of the parents in helping their children live more independently? What are the role of the parents in helping their children live more independently?"
audio/HUST311023PTXC177/HUST3110230170-1.ogg,8.0,8.0,8.0,8.0,8.0,8.0,/mnt/son_usb/DATA_Vocal/CD16_2/audio/HUST311023PTXC177/HUST3110230170-1.mp3,True,CD16_2," So I will talk about pressure and stress for the first question. I have had stress from things other than my work or my study. That is my love. I and my girlfriend are in a pretty good relationship, but my family does not support us very much. We have to do things to make our parents to accept my girlfriend. This is one of my biggest stress recently. If I am having too much stress, maybe I will go to sleep or do something that I like, like playing sports or watching movies. About one month ago, this is the time that the project at my company is close to the deadline. I and my team have to work really hard. Sometimes I feel burnout, but now when the project is over, the stress is relieved a lot. I feel much more comfortable with my work now."
audio/HUST6723H9GJ177/HUST0607230074-3.ogg,7.5,8.0,7.5,7.5,8.0,7.5,/mnt/son_usb/DATA_Vocal/CD11_1/audio/HUST6723H9GJ177/HUST0607230074-3.mp3,True,CD11_1," Well, it's my opinion, a living in hostel is a good choice for students, yes, because when you go to university, it's a new place for you and you do not know anything about it. I don't know about it. Like me, when I get to the first time, first year in university, I don't know anyone. I really have anxiety about where I have to live. I think hostel is a good choice for me. I can meet a lot of friends in there. I can improve my networking. When I live in a place with a lot of people, I have to raise my responsibility because we live with a lot of people and you have responsibility for your actions. You have to care about your friends. You have to know your actions because you cannot annoy other people because we go to universities to learn. We have a need a time and we need our own space to learn. So our responsibility with other people to respect their own space and do not annoy them. And when I live with a lot of people, I have to raise my adaptability. Everyone has their own personality and their own characters. So I have to adapt. I have to keep my personality. I have to adapt with other people. When we have some problem, we have to resolve it. I think we have to resolve in peace. And after that, after a lot of problems, we have to learn how to adapt with other people and of course the way we live in peace with each other. For students, the first time they go to university, they can have a lot of consideration when choosing where to live. Yes, because a lot of people, someone to introvert, someone to extrovert. Yes, with extroverts, living with a lot of people is a good choice because they like talking to everyone, they like outside activity. But with introverts, they can rent a small apartment, a studio apartment or something like that because they need their own, they like to be on their own. Yes, with students who introvert, who enjoy a lot of outside activity, association activities, they can choose a place near our university and because it's very convenient for them to enjoy a lot of activity. With students who have some vehicles, they have a bike or motorbike, they can have a lot of choice because they can go to school easily. Yes, but sometimes, which you do not have, your hostel is a good choice for you. And I think that's all I think."
audio/HUST310232R9M177/HUST0310230289-1.ogg,3.0,3.5,3.0,3.5,3.0,3.0,/mnt/son_usb/DATA_Vocal/CD15_3/audio/HUST310232R9M177/HUST0310230289-1.mp3,True,CD15_3, you you you you I am I am going to talk about the map yes I ever use map I refer paper map because it convenient yes I ever ask for the yet some indeed up using map I am going to talk about my house my my favorite drum in my house a play game and listen to music because it helped me feel good up and comfortable I up fun what
audio/HUST6923VNQJ166/HUST0609230433-3.ogg,3.5,3.0,4.0,3.5,3.5,3.5,/mnt/son_usb/DATA_Vocal/CD13_5/audio/HUST6923VNQJ166/HUST0609230433-3.mp3,True,CD13_5, you you I'm going to talk about how it helps your eating habits first We should eat more vegetable Because that's what is very me very well Secondly You Secondly we you Secondly we Will suit with you will suit reducing to each aspect because is is to you is to reach because that would you reach at I and with that I and you Love not lead we We can find vegetable meat you We can make food at home because Because it bad it's too cheap and Press We go to the person how to eating happens because It's about he has no problem The habit in the kitchen or the advocate We We've been Festival
